Scraped_URL,Type,Price,Initial Amount,Monthly Installment,Remaining Installments,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities
https://www.zameen.com/Property/f_6_f-6_1_demolishable_house_available_at_prime_location_for_sale_in_f-6_1-53168965-3299-1.html,House,PKR32 Crore,,,,-,1.3 Kanal,For Sale,-,1 month ago,"F-6, Islamabad, Islamabad Capital",Demolishable house not liveable 666 sq YD prime location in F-6 close to market All amenities are available within walking distance For more information please contact at the provided numbers,Parking Spaces,"Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",Security Staff
https://www.zameen.com/Property/f_6_f-6_1_house_for_sale-53160274-3299-1.html,House,PKR40 Crore,,,,-,19.5 Marla,For Sale,-,1 month ago,"F-6, Islamabad, Islamabad Capital",#Top Location #40x120 #20 Rooms and 26 Bath #CDA Transfer #20 Lac Rent Value #Prime Area #Fully Furnished,,"Drawing Room, Dining Room",,,,,
https://www.zameen.com/Property/dha_valley_oleander_sector_oleander_sector_-_dha_homes_block_a_8_marla_house_dha_home-53291929-16792-1.html,House,PKR1.45 Crore,,,,3,8 Marla,For Sale,3,2 days ago,"DHA Defence, Islamabad, Islamabad Capital",8 Marla Lily Sector A Home 3Bedroom attach Bathroom 1 TV lounge 1 Kitchen 1 Laundry Area 1 Car Parking Space Porch 1 Lawn Neat and Clean Community Gated Community Near Masjid Near School Near Park Near Market Near Community Center Near Riding Club Near Bank Near Maintainance Office Near Bakery Near Mart Near Gym All Facilities Available Contact for more Details and Visit Feel Free to Contact Us,"Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 4, Bathrooms: 5, Servant Quarters, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_d_5_marla_house_for_sale-52844799-15002-1.html,House,PKR3.4 Crore,,,,4,5 Marla,For Sale,4,5 days ago,"PWD Housing Scheme, Islamabad, Islamabad Capital","30*50 House Available For Sale D Block Pwd 2 Kitchens, 4 Beds, 4 Baths Prime Location Water Boring, Electricity Available Contact For Visit And Meeting",,,,,,,
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_g_furnished_house_for_sale-53325727-3202-1.html,House,PKR7.3 Crore,,,,6,1 Kanal,For Sale,7,2 days ago,"DHA Defence, Islamabad, Islamabad Capital","Double-Unit 1 Kanal Used Home For Sale DHA Phase 2, Islamabad Looking for a spacious and independent living solution for your family? This well-maintained double-unit home offers the perfect blend of privacy and convenience! Property Highlights: . 9 inverter Ac 7 Bedrooms (3 on Ground Floor + 4 on First Floor) Two Fully Independent Units (Ideal for Joint/Extended Families) 3 Car Parking Spaces Lawn Area 2 Servant Quarters (One on Each Floor) Separate Living Areas per Floor: TV Lounge, Kitchen, Dining & Drawing Powder Room on Ground Floor Additional Storage Room Premium Quality Tiling on Both Floors Location: DHA Phase 2, Islamabad A secure and well-connected community. Perfect for those seeking a move-in-ready home with ample space and independence! Contact View Contact Detail . Waqar Ahmed DHA2",,,,,,,
https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_a_8_marla_luxury_house_for_sale_in_faisal_town_block_a-53235802-16416-1.html,House,PKR3.5 Crore,,,,6,8 Marla,For Sale,5,6 days ago,"Faisal Town - F-18, Islamabad, Islamabad Capital",8 MARLA LUXURY DOUBLE STORY HOUSE FOR SALE IN FAISAL TOWN F-18 DETAILS BLOCK_A BRAND NEW DOUBLE STORY HOUSE 5 BEDROOMS 6 BATHROOM 2 DRAWING/DINING 2 KITCHEN 2 TV LOUNGE 1 MUMTY ROOMS 2 CAR PARKING ALL FACILITIES AVAILABL DETAIL ALL SIZE HOUSE AND PRICE IN FAISAL TOWN F-18 1 KANAL HOUSE 11CR TO 16 CRORE 14 MARLA HOUSE 6CR TO 8 CRORE 10 MARLA HOUSE 4 CRORE TO 550 LAC 8 MARLA HOUSE 280 LAC TO 380 LAC 5 MARLA HOUSE 210 LAC TO 250 LAC,"Built in year: 1, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 6, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/dha_defence_phase_2_al-ghurair_giga_1_bed_flat_available_for_sale_in_defence_residency_block_12_al_ghurair_giga_dha_phase_2_gate_2_islamabad-53006186-15113-1.html,Flat,PKR60 Lakh,,,,1,2.7 Marla,For Sale,1,1 day ago,"DHA Defence, Islamabad, Islamabad Capital",>1 Bed >Tv Lounge >Kitchen >1Bathroom >Area 602 SQ. FT >Gas Install >Near to Mosque >Family Park >Security Stuff >Maintenance Stuff >Water Filtration Plant >Near to Punjab CAsh & Carry >GIga mall >Jacaranda family Club >Easily Access To Main G. T Road,"Built in year: 2018, Flooring, Electricity Backup, Floor: 6, Floors in Building: 6, Elevators: 1, Service Elevators in Building","Bedrooms: 1, Bathrooms: 1, Kitchens: 1, Lounge or Sitting Room","Broadband Internet Access, Satellite or Cable TV Ready","Community Lawn or Garden, Community Gym, First Aid or Medical Centre, Kids Play Area, Mosque",,,Security Staff
https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_1_bed_flat_available_for_sale_in_defence_residency_dha_phase_2_gate_2_islamabad-53291364-9914-1.html,Flat,PKR65 Lakh,,,,1,2.7 Marla,For Sale,1,1 day ago,"DHA Defence, Islamabad, Islamabad Capital",1 Bed Tv lounge Kitchen 1 Bathroom Area 602 sq. ft Near to mosque Family park Car parking Security Maintenance stuff Water filtration plant Near to Punjab cash & carry Giga mall Jacaranda family club Easily access to main G. T Road,"Flooring, Electricity Backup, Floor: 2, Floors in Building: 6, Elevators: 1, Service Elevators in Building","Bedrooms: 1, Bathrooms: 1, Lounge or Sitting Room","Broadband Internet Access, Satellite or Cable TV Ready","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Kids Play Area",,,
https://www.zameen.com/Property/f_6_f-6_2_f-6_2_islamabad_liveable_house_for_sale-53237945-3300-1.html,House,PKR1.3 Arab,,,,6,4.8 Kanal,For Sale,10,1 day ago,"F-6, Islamabad, Islamabad Capital",Prime Location Prestigious Address in the Heart of Islamabad 10 Spacious Bedrooms with attached modern baths Plot Size: 120 x 180 (2400 Sq. Yards Approx. ) Elegant Drawing & Dining Rooms 3 Comfortable TV Lounges 3 Fully Equipped Kitchens 3 Servant Quarters for staff accommodation Beautifully maintained lawn and open area Ample car parking space All utilities available ideal for residence or redevelopment Demand: 1 Arab 30 Crore CDA Transfer | Single Owner | Excellent Investment Opportunity,"Built in year: 2018, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 10, Bathrooms: 10, Servant Quarters: 3, Drawing Room, Dining Room, Kitchens: 3, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 01, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",
https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_5_marla_brend_new_double_store_full_house_available_for_sale_proper_corner_house_multi_garden_b17_islamabad-53292758-3115-1.html,House,PKR2.4 Crore,,,,6,5 Marla,For Sale,4,3 days ago,"B-17, Islamabad, Islamabad Capital","5 Marla Double Unit House Available. For Rent in B-17 Islamabd. House Size 25*50 Luxury house A+ constructions proper corner house Double Story. Double Unit. Near to masque 4 Bedrooms. 6 Baths. 2 Drawing Dining. 2 Kitchen. 2 Study Rooms. Mumty + Washroom. Car Parking Space. Gas, Water Available Water Bore. Double Unit Investor Rate Ideal Location. Reasonable Price. B17 is a Good Society for Residence. Because Neat and Clean. 24 Hours Security. All Basic and Necessary Facilities Available. Interested People Can Contact Easily.","Built in year: 205, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/islamabad_d-12_triple_storey_house_for_sale-53191131-160-1.html,House,PKR4.2 Crore,,,,5,4 Marla,For Sale,4,5 days ago,"D-12, Islamabad, Islamabad Capital",House for sale in D-12 Triple story size 4.5 Marla 4 bedroom attached bath Gas available Tv lounge kitchen drying car parking water bore reasonable price for details contact Domestic Deals real estate investment company,"Double Glazed Windows, Flooring, Waste Disposal, Floors: 3, Other Main Features","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Kitchens: 1, Store Rooms: 1, Lounge or Sitting Room","Broadband Internet Access, Other Business and Communication Facilities","Community Lawn or Garden, First Aid or Medical Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",
https://www.zameen.com/Property/islamabad_f-7_residential_house_for_sale_1100_square_yards_main_margalla_road_scenic_secured_location-52757776-165-1.html,House,PKR56.5 Crore,,,,5,2.2 Kanal,For Sale,5,20 hours ago,"F-7, Islamabad, Islamabad Capital","Offered by: Agency 9T9 99% Expertise, 1% Magic A rare opportunity to own a prime residential plot on Main Margalla Road, surrounded by lush greenery and Margalla Hills views. This plot is ideal for building a luxurious home in one of Islamabad's most prestigious and peaceful localities. Property Highlights: - Plot Size: 1100 Sq. Yards - Location: Main Margalla Road - Type: Residential Plot - Owner: Single Owner Clear Title - View: Stunning Margalla Hills & Lush Green Surroundings - Neighborhood: Peaceful, Well-Settled & Highly Secured - Facilities: All Utilities & Modern Amenities Available - Ideal For: End Users | Dream Home Construction | Long-Term Investment Asking 58 Crore Note: Images used are for reference only. For more details or a site visit, contact Agency 9T9 Islamabads Trusted Name in Commercial & Residential Real Estate. Expertise In: Corporate | Commercial | Industrial | Residential Real Estate CDA Sectors: F-6, F-7, F-8, E-7, Blue Area Industrial Zones: I-9, I-10, I-11","Built in year: 1990, Parking Spaces, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features","Bedrooms: 3, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Other Business and Communication Facilities","First Aid or Medical Centre, Kids Play Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",
